id,fixation_durations,fixation_counts,fixation_durations_elmo,fixations_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixations_counts_elmo,game_percentage,task
O22,21.77495574951172,13,0.0,0,310.73339557647705,131,18.10828709602356,44,53.92921415716857,5
O22,1.5500154495239258,1,0.0,0,312.283411026001,132,18.10828709602356,44,54.43311337732454,5
O22,0.0,0,0.0,0,312.283411026001,132,18.10828709602356,44,54.69106178764247,5
O22,37.27921152114868,10,0.0,0,349.56262254714966,142,18.10828709602356,44,59.88602279544091,6
O22,5.574366807937622,5,0.0,0,355.1369893550873,147,18.10828709602356,44,60.90581883623275,6
O22,0.0,0,0.0,0,355.1369893550873,147,18.10828709602356,44,61.15776844631073,6
O22,23.691515922546387,11,0.0,0,378.82850527763367,158,18.10828709602356,44,64.58308338332334,7
O22,2.4436264038085938,4,0.0,0,381.27213168144226,162,18.10828709602356,44,65.10497900419917,7
O22,0.4956824779510498,1,0.0,0,381.7678141593933,163,18.10828709602356,44,65.36292741451709,7
O22,23.92131519317627,15,0.0,0,405.6891293525696,178,18.10828709602356,44,69.20815836832634,8
O22,0.0,0,0.0,0,405.6891293525696,178,18.10828709602356,44,69.84403119376125,8
O22,0.0,0,0.0,0,405.6891293525696,178,18.10828709602356,44,70.10197960407918,8
O22,18.195998668670654,10,0.0,0,423.88512802124023,188,18.10828709602356,44,72.75944811037792,9
O22,0.3732635974884033,1,0.0,0,424.25839161872864,189,18.10828709602356,44,73.17936412717457,9
O22,0.0,0,0.0,0,424.25839161872864,189,18.10828709602356,44,73.43131373725255,9
O22,22.353510856628418,12,0.0,0,446.61190247535706,201,18.10828709602356,44,77.25854829034193,10
O22,1.0391945838928223,2,0.0,0,447.6510970592499,203,18.10828709602356,44,77.77444511097781,10
O22,0.7469482421875,1,0.0,0,448.3980453014374,204,18.10828709602356,44,78.03239352129575,10
O22,16.469903707504272,9,0.0,0,464.86794900894165,213,18.10828709602356,44,81.34373125374925,11
O22,0.46754932403564453,1,0.0,0,465.3354983329773,214,18.10828709602356,44,81.85962807438513,11
O22,1.414919137954712,1,0.0,0,466.750417470932,215,18.10828709602356,44,82.11157768446311,11
O22,11.594228982925415,5,0.0,0,478.3446464538574,220,18.10828709602356,44,84.67906418716257,12
O22,0.0,0,0.0,0,478.3446464538574,220,18.10828709602356,44,85.33893221355729,12
O22,0.0,0,0.0,0,478.3446464538574,220,18.10828709602356,44,85.59688062387522,12
O22,13.165050268173218,5,0.0,0,491.50969672203064,225,18.10828709602356,44,88.04439112177565,13
O22,2.4000396728515625,1,0.0,0,493.9097363948822,226,18.10828709602356,44,88.56028794241152,13
O22,0.0,0,0.0,0,493.9097363948822,226,18.10828709602356,44,88.81823635272946,13
O22,17.272536516189575,14,0.0,0,511.1822729110718,240,18.10828709602356,44,91.67366526694661,14
O22,6.237483501434326,2,0.0,0,517.4197564125061,242,18.10828709602356,44,92.71145770845831,14
O22,0.0,0,0.0,0,517.4197564125061,242,18.10828709602356,44,92.9634073185363,14
O22,11.852910995483398,8,0.0,0,529.2726674079895,250,18.10828709602356,44,95.6628674265147,15
O22,0.26262593269348145,1,0.0,0,529.535293340683,251,18.10828709602356,44,96.17876424715057,15
O22,0.35816049575805664,3,0.0,0,529.893453836441,254,18.10828709602356,44,96.4247150569886,15
O24,141.85501337051392,90,0.9501445293426514,3,141.85501337051392,90,0.9501445293426514,3,29.21063450733178,-1
O24,53.23740077018738,48,0.16646862030029297,1,195.0924141407013,138,1.1166131496429443,4,40.167191996710976,0
O24,18.160865783691406,12,0.0,0,213.2532799243927,150,1.1166131496429443,4,43.84678635055502,1
O24,0.0,0,0.0,0,213.2532799243927,150,1.1166131496429443,4,44.730711251199125,1
O24,0.0,0,0.0,0,213.2532799243927,150,1.1166131496429443,4,45.08702206386186,1
O24,3.2997560501098633,4,0.0,0,216.55303597450256,154,1.1166131496429443,4,46.56023023160203,2
O24,0.0,0,0.0,0,216.55303597450256,154,1.1166131496429443,4,46.91654104426476,2
O24,0.0,0,0.0,0,216.55303597450256,154,1.1166131496429443,4,47.26599972591476,2
O24,22.695070505142212,18,0.0,0,239.24810647964478,172,1.1166131496429443,4,51.9048924215431,3
O24,5.094095468521118,5,0.0,0,244.3422019481659,177,1.1166131496429443,4,52.88474715636563,3
O24,0.0,0,0.0,0,244.3422019481659,177,1.1166131496429443,4,53.220501575990134,3
O24,23.688945531845093,12,0.0,0,268.031147480011,189,1.1166131496429443,4,58.112923119090034,4
O24,1.0736958980560303,2,0.0,0,269.104843378067,191,1.1166131496429443,4,58.4418254077018,4
O24,0.0,0,0.0,0,269.104843378067,191,1.1166131496429443,4,58.79128408935179,4
O24,17.790397882461548,8,0.0,0,286.89524126052856,199,1.1166131496429443,4,62.58736467041249,5
O24,0.0,0,0.0,0,286.89524126052856,199,1.1166131496429443,4,63.06701384130464,5
O24,0.0,0,0.0,0,286.89524126052856,199,1.1166131496429443,4,63.40962039194189,5
O24,10.41760516166687,2,0.0,0,297.31284642219543,201,1.1166131496429443,4,65.89009181855558,6
O24,0.9379496574401855,1,0.0,0,298.2507960796356,202,1.1166131496429443,4,67.60997670275457,6
O24,0.7181682586669922,1,0.0,0,298.9689643383026,203,1.1166131496429443,4,67.93202686035357,6
O24,14.10428500175476,8,0.0,0,313.0732493400574,211,1.1166131496429443,4,71.52254351103193,7
O24,4.756773471832275,2,0.0,0,317.83002281188965,213,1.1166131496429443,4,72.57777168699465,7
O24,0.2969679832458496,1,0.0,0,318.1269907951355,214,1.1166131496429443,4,72.9203782376319,7
O24,12.157661437988281,9,0.0,0,330.2846522331238,223,1.1166131496429443,4,75.44196245032205,8
O24,0.0,0,0.0,0,330.2846522331238,223,1.1166131496429443,4,75.93531588323968,8
O24,0.3257734775543213,1,0.0,0,330.6104257106781,224,1.1166131496429443,4,76.28477456488967,8
O24,2.539733409881592,2,0.0,0,333.1501591205597,226,1.1166131496429443,4,77.33315060983966,9
O24,4.288496255874634,5,0.0,0,337.4386553764343,231,1.1166131496429443,4,78.31985747567494,9
O24,0.0,0,0.0,0,337.4386553764343,231,1.1166131496429443,4,78.64190763327395,9
O24,16.59476947784424,4,0.0,0,354.03342485427856,235,1.1166131496429443,4,81.4992462655886,10
O24,2.7475764751434326,1,0.0,0,356.781001329422,236,1.1166131496429443,4,82.31464985610525,10
O24,0.0,0,0.0,0,356.781001329422,236,1.1166131496429443,4,82.68466493079347,10
O24,7.26620078086853,8,0.0,0,364.0472021102905,244,1.1166131496429443,4,84.67863505550226,11
O24,7.174279451370239,6,0.0,0,371.22148156166077,250,1.1166131496429443,4,86.72057009730027,11
O24,0.0,0,0.0,0,371.22148156166077,250,1.1166131496429443,4,87.03576812388653,11
O24,4.90775203704834,3,0.0,0,376.1292335987091,253,1.1166131496429443,4,88.86528710428944,12
O24,0.0,0,0.0,0,376.1292335987091,253,1.1166131496429443,4,89.68069069480609,12
O24,0.0,0,0.0,0,376.1292335987091,253,1.1166131496429443,4,90.00959298341785,12
O24,11.412691116333008,7,1.8316810131072998,2,387.5419247150421,260,2.948294162750244,6,92.5174729340825,13
O24,3.101044178009033,2,2.435251235961914,2,390.64296889305115,262,5.383545398712158,8,93.32602439358641,13
O24,0.0,0,0.0,0,390.64296889305115,262,5.383545398712158,8,93.64807455118542,13
O24,6.734495639801025,9,5.138084888458252,11,397.3774645328522,271,10.52163028717041,19,95.34740304234617,14
O24,2.3762550354003906,2,1.8195838928222656,3,399.75371956825256,273,12.341214179992676,22,96.04632040564616,14
O24,0.6379060745239258,1,0.0,0,400.3916256427765,274,12.341214179992676,22,96.38207482527066,14
O24,11.746124029159546,4,0.0,0,412.13774967193604,278,12.341214179992676,22,98.51308757023435,15
O24,0.0,0,0.0,0,412.13774967193604,278,12.341214179992676,22,99.00644100315198,15
O24,0.0,0,0.0,0,412.13774967193604,278,12.341214179992676,22,99.328491160751,15
O25,52.58997654914856,52,1.883389949798584,11,52.58997654914856,52,1.883389949798584,11,12.471378415509083,-1
O25,64.24496674537659,49,6.60471510887146,7,116.83494329452515,101,8.488105058670044,18,28.400244237520987,0
O25,13.938189268112183,11,0.0,0,130.77313256263733,112,8.488105058670044,18,31.483742940009158,1
O25,0.0,0,0.0,0,130.77313256263733,112,8.488105058670044,18,32.01801251717295,1
O25,0.0,0,0.0,0,130.77313256263733,112,8.488105058670044,18,32.384368798656695,1
O25,12.786259651184082,13,0.0,0,143.5593922138214,125,8.488105058670044,18,36.98671958479621,2
O25,12.043447732925415,5,0.0,0,155.60283994674683,130,8.488105058670044,18,39.925202259197064,2
O25,0.0,0,0.0,0,155.60283994674683,130,8.488105058670044,18,40.29919096321172,2
O25,2.5409512519836426,3,0.2002401351928711,1,158.14379119873047,133,8.688345193862915,19,41.43642192031751,3
O25,10.20737886428833,13,0.5335490703582764,2,168.3511700630188,146,9.221894264221191,21,44.95496870706762,3
O25,0.7291867733001709,1,0.0,0,169.08035683631897,147,9.221894264221191,21,45.33658983361319,3
O25,5.4264607429504395,8,0.7507119178771973,2,174.5068175792694,155,9.972606182098389,23,49.259655014501604,4
O25,2.033247470855713,3,0.0,0,176.54006505012512,158,9.972606182098389,23,49.923675774690885,4
O25,0.8707067966461182,4,0.23256206512451172,1,177.41077184677124,162,10.2051682472229,24,50.49610746450923,4
O25,37.21016073226929,51,2.087916135787964,7,214.62093257904053,213,12.293084383010864,31,63.44832849946573,5
O25,6.674591302871704,4,0.1331479549407959,1,221.29552388191223,217,12.42623233795166,32,64.9061212028698,5
O25,0.0,0,0.0,0,221.29552388191223,217,12.42623233795166,32,65.22668294916807,5
O25,10.618808031082153,16,1.3329074382781982,3,231.91433191299438,233,13.759139776229858,35,68.88261334147458,6
O25,0.0,0,0.0,0,231.91433191299438,233,13.759139776229858,35,69.50847198900931,6
O25,0.9905707836151123,1,0.0,0,232.9049026966095,234,13.759139776229858,35,69.82903373530759,6
O25,7.640825033187866,8,0.0,0,240.54572772979736,242,13.759139776229858,35,71.43184246679897,7
O25,0.0,0,0.0,0,240.54572772979736,242,13.759139776229858,35,71.78293390322088,7
O25,1.042576789855957,2,0.0,0,241.58830451965332,244,13.759139776229858,35,72.10349564951916,7
O25,16.044529676437378,14,0.0,0,257.6328341960907,258,13.759139776229858,35,75.44649671805831,8
O25,2.6086947917938232,3,0.0,0,260.2415289878845,261,13.759139776229858,35,76.25553350633491,8
O25,0.0,0,0.0,0,260.2415289878845,261,13.759139776229858,35,76.57609525263318,8
O25,8.677576303482056,4,0.0,0,268.9191052913666,265,13.759139776229858,35,79.44588612425584,9
O25,0.0,0,0.0,0,268.9191052913666,265,13.759139776229858,35,79.77408029308502,9
O25,0.0,0,0.0,0,268.9191052913666,265,13.759139776229858,35,80.08700961685238,9
O25,11.108329772949219,4,0.0,0,280.0274350643158,269,13.759139776229858,35,82.81941688291865,10
O25,0.0,0,0.0,0,280.0274350643158,269,13.759139776229858,35,83.31552434742787,10
O25,0.0,0,0.0,0,280.0274350643158,269,13.759139776229858,35,83.63608609372615,10
O25,8.893560886383057,4,0.0,0,288.92099595069885,273,13.759139776229858,35,86.98671958479622,11
O25,4.994511604309082,4,0.0,0,293.91550755500793,277,13.759139776229858,35,88.58952831628758,11
O25,0.0,0,0.0,0,293.91550755500793,277,13.759139776229858,35,88.91009006258587,11
O25,5.887133359909058,4,0.0,0,299.802640914917,281,13.759139776229858,35,90.36025034345901,12
O25,0.0,0,0.0,0,299.802640914917,281,13.759139776229858,35,90.69607693481912,12
O25,0.0,0,0.0,0,299.802640914917,281,13.759139776229858,35,91.01663868111739,12
O25,3.70089054107666,3,0.0,0,303.50353145599365,284,13.759139776229858,35,92.95527400396885,13
O25,3.0736076831817627,2,0.0,0,306.5771391391754,286,13.759139776229858,35,93.60402991909632,13
O25,0.6208236217498779,1,0.0,0,307.1979627609253,287,13.759139776229858,35,93.9245916653946,13
O25,10.924880504608154,7,0.0,0,318.12284326553345,294,13.759139776229858,35,96.19142115707525,14
O25,0.0,0,0.0,0,318.12284326553345,294,13.759139776229858,35,96.51198290337352,14
O25,0.3848865032196045,1,0.0,0,318.50772976875305,295,13.759139776229858,35,96.82491222714089,14
O25,8.205531358718872,7,0.0,0,326.7132611274719,302,13.759139776229858,35,98.57273698671959,15
O25,0.0,0,0.0,0,326.7132611274719,302,13.759139776229858,35,99.04594718363609,15
O25,0.34246373176574707,2,0.0,0,327.05572485923767,304,13.759139776229858,35,99.36650892993435,15
O26,70.82387566566467,77,44.58339476585388,102,70.82387566566467,77,44.58339476585388,102,11.57421418997795,-1
O26,154.81476998329163,118,7.028206825256348,23,225.6386456489563,195,51.61160159111023,125,31.687491893294133,0
O26,23.156510591506958,19,14.03268814086914,33,248.79515624046326,214,65.64428973197937,158,34.826408405032645,1
O26,1.0789284706115723,2,1.7855033874511719,6,249.87408471107483,216,67.42979311943054,164,35.241471745427816,1
O26,0.375591516494751,1,0.0,0,250.24967622756958,217,67.42979311943054,164,35.440356262700504,1
O26,13.15918755531311,7,4.653582572937012,12,263.4088637828827,224,72.08337569236755,176,37.1438453889057,2
O26,8.676483154296875,8,0.0,0,272.08534693717957,232,72.08337569236755,176,38.54036058627697,2
O26,1.1588399410247803,3,0.0,0,273.24418687820435,235,72.08337569236755,176,38.74789225647455,2
O26,33.145058155059814,22,9.423891067504883,35,306.38924503326416,257,81.50726675987244,211,42.924467119201005,3
O26,3.4669549465179443,3,0.0,0,309.8561999797821,260,81.50726675987244,211,43.62488650611786,3
O26,0.0,0,0.0,0,309.8561999797821,260,81.50726675987244,211,43.828094599852996,3
O26,17.524423122406006,14,3.340468645095825,8,327.3806231021881,274,84.84773540496826,219,46.46547624194734,4
O26,2.8836147785186768,3,0.0,0,330.2642378807068,277,84.84773540496826,219,46.889186735267415,4
O26,0.5907068252563477,2,0.0,0,330.85494470596313,279,84.84773540496826,219,47.10104198192745,4
O26,25.91339898109436,9,0.0,0,356.7683436870575,288,84.84773540496826,219,50.326430022914955,5
O26,0.0,0,0.0,0,356.7683436870575,288,84.84773540496826,219,50.607462492974186,5
O26,0.0,0,0.0,0,356.7683436870575,288,84.84773540496826,219,50.793376280859526,5
O26,33.93033981323242,20,0.0,0,390.6986835002899,308,84.84773540496826,219,54.918068226036574,6
O26,9.950333833694458,8,0.0,0,400.6490173339844,316,84.84773540496826,219,56.62588092870422,6
O26,0.1879119873046875,1,0.0,0,400.83692932128906,317,84.84773540496826,219,56.82044186951446,6
O26,16.47790265083313,8,0.0,0,417.3148319721222,325,84.84773540496826,219,58.817934195166245,7
O26,24.708110570907593,17,0.0,0,442.0229425430298,342,84.84773540496826,219,62.6659172467465,7
O26,0.0,0,0.0,0,442.0229425430298,342,84.84773540496826,219,62.90803752864369,7
O26,7.339157581329346,6,0.0,0,449.36210012435913,348,84.84773540496826,219,64.41696571403865,8
O26,3.7551229000091553,3,0.0,0,453.1172230243683,351,84.84773540496826,219,64.99632496000692,8
O26,0.2645843029022217,2,0.0,0,453.3818073272705,353,84.84773540496826,219,65.19953305374206,8
O26,18.755914449691772,13,0.9823746681213379,2,472.1377217769623,366,85.8301100730896,221,67.55155864931471,9
O26,1.8006160259246826,1,0.0,0,473.93833780288696,367,85.8301100730896,221,68.14388862467032,9
O26,1.0936279296875,2,0.2862071990966797,1,475.03196573257446,369,86.11631727218628,222,68.33412598901812,9
O26,17.613762378692627,11,0.22038030624389648,1,492.6457281112671,380,86.33669757843018,223,70.43538414976868,10
O26,19.646779775619507,16,3.588028907775879,11,512.2925078868866,396,89.92472648620605,234,73.40135760300922,10
O26,0.0,0,0.0,0,512.2925078868866,396,89.92472648620605,234,73.60456569674434,10
O26,20.398342609405518,18,1.951479196548462,2,532.6908504962921,414,91.87620568275452,236,76.55324484413507,11
O26,9.712107181549072,9,0.12765979766845703,2,542.4029576778412,423,92.00386548042297,238,77.7984348653206,11
O26,0.4809303283691406,2,0.0,0,542.8838880062103,425,92.00386548042297,238,78.01029011198062,11
O26,7.112837076187134,3,0.8987617492675781,4,549.9967250823975,428,92.90262722969055,242,79.06956634528082,12
O26,0.6342451572418213,2,0.0,0,550.6309702396393,430,92.90262722969055,242,79.2943923213282,12
O26,1.0119707584381104,1,0.1575791835784912,1,551.6429409980774,431,93.06020641326904,243,79.4586882269013,12
O26,13.706894397735596,10,0.1905214786529541,2,565.349835395813,441,93.250727891922,245,81.70694798737516,13
O26,0.0,0,0.0,0,565.349835395813,441,93.250727891922,245,82.09606986899564,13
O26,0.0,0,0.0,0,565.349835395813,441,93.250727891922,245,82.28198365688098,13
O26,18.603816747665405,7,0.0,0,583.9536521434784,448,93.250727891922,245,84.76804012278957,14
