id,fixation_durations,fixation_counts,fixation_durations_elmo,fixations_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixations_counts_elmo,game_percentage,task
O24,17.790397882461548,8,0.0,0,287.8103075027466,200,1.1166131496429443,4,62.58736467041249,5
O24,0.0,0,0.0,0,287.8103075027466,200,1.1166131496429443,4,63.40962039194189,5
O24,10.41760516166687,2,0.0,0,298.22791266441345,202,1.1166131496429443,4,65.89009181855558,6
O24,2.9738690853118896,3,0.0,0,301.20178174972534,205,1.1166131496429443,4,67.93202686035357,6
O24,14.10428500175476,8,0.0,0,315.3060667514801,213,1.1166131496429443,4,71.52254351103193,7
O24,6.812700271606445,4,0.0,0,322.11876702308655,217,1.1166131496429443,4,72.9203782376319,7
O24,12.157661437988281,9,0.0,0,334.27642846107483,226,1.1166131496429443,4,75.44196245032205,8
O24,1.4503958225250244,2,0.0,0,335.72682428359985,228,1.1166131496429443,4,76.28477456488967,8
O24,2.539733409881592,2,0.0,0,338.26655769348145,230,1.1166131496429443,4,77.33315060983966,9
O24,6.247227191925049,6,0.0,0,344.5137848854065,236,1.1166131496429443,4,78.64190763327395,9
O24,16.59476947784424,4,0.0,0,361.10855436325073,240,1.1166131496429443,4,81.4992462655886,10
O24,4.394354820251465,2,0.0,0,365.5029091835022,242,1.1166131496429443,4,82.68466493079347,10
O24,7.26620078086853,8,0.0,0,372.7691099643707,250,1.1166131496429443,4,84.67863505550226,11
O24,7.174279451370239,6,0.0,0,379.94338941574097,256,1.1166131496429443,4,87.03576812388653,11
O24,4.90775203704834,3,0.0,0,384.8511414527893,259,1.1166131496429443,4,88.86528710428944,12
O24,0.0,0,0.0,0,384.8511414527893,259,1.1166131496429443,4,90.00959298341785,12
O24,11.412691116333008,7,1.8316810131072998,2,396.2638325691223,266,2.948294162750244,6,92.5174729340825,13
O24,4.517165422439575,3,2.435251235961914,2,400.7809979915619,269,5.383545398712158,8,93.64807455118542,13
O24,6.734495639801025,9,5.138084888458252,11,407.5154936313629,278,10.52163028717041,19,95.34740304234617,14
O24,3.821154832839966,4,1.8195838928222656,3,411.3366484642029,282,12.341214179992676,22,96.38207482527066,14
O24,11.746124029159546,4,0.0,0,423.0827724933624,286,12.341214179992676,22,98.51308757023435,15
O24,0.0,0,0.0,0,423.0827724933624,286,12.341214179992676,22,99.328491160751,15
O25,52.58997654914856,52,1.883389949798584,11,52.58997654914856,52,1.883389949798584,11,12.471378415509083,-1
O25,64.24496674537659,49,6.60471510887146,7,116.83494329452515,101,8.488105058670044,18,28.400244237520987,0
O25,13.938189268112183,11,0.0,0,130.77313256263733,112,8.488105058670044,18,31.483742940009158,1
O25,0.511408805847168,1,1.0004494190216064,1,131.2845413684845,113,9.48855447769165,19,32.384368798656695,1
O25,12.786259651184082,13,0.0,0,144.07080101966858,126,9.48855447769165,19,36.98671958479621,2
O25,12.043447732925415,5,0.0,0,156.114248752594,131,9.48855447769165,19,40.29919096321172,2
O25,2.5409512519836426,3,0.2002401351928711,1,158.65520000457764,134,9.688794612884521,20,41.43642192031751,3
O25,12.475991249084473,15,0.5335490703582764,2,171.1311912536621,149,10.222343683242798,22,45.33658983361319,3
O25,5.4264607429504395,8,0.7507119178771973,2,176.55765199661255,157,10.973055601119995,24,49.259655014501604,4
O25,2.903954267501831,7,0.23256206512451172,1,179.46160626411438,164,11.205617666244507,25,50.49610746450923,4
O25,37.21016073226929,51,2.087916135787964,7,216.67176699638367,215,13.29353380203247,32,63.44832849946573,5
O25,7.23161244392395,5,0.1331479549407959,1,223.90337944030762,220,13.426681756973267,33,65.22668294916807,5
O25,10.618808031082153,16,1.3329074382781982,3,234.52218747138977,236,14.759589195251465,36,68.88261334147458,6
O25,2.6684253215789795,2,0.0,0,237.19061279296875,238,14.759589195251465,36,69.82903373530759,6
O25,7.640825033187866,8,0.0,0,244.83143782615662,246,14.759589195251465,36,71.43184246679897,7
O25,1.554898738861084,3,0.0,0,246.3863365650177,249,14.759589195251465,36,72.10349564951916,7
O25,16.044529676437378,14,0.0,0,262.4308662414551,263,14.759589195251465,36,75.44649671805831,8
O25,2.6086947917938232,3,0.0,0,265.0395610332489,266,14.759589195251465,36,76.57609525263318,8
O25,8.677576303482056,4,0.0,0,273.71713733673096,270,14.759589195251465,36,79.44588612425584,9
O25,0.0,0,0.0,0,273.71713733673096,270,14.759589195251465,36,80.08700961685238,9
O25,11.108329772949219,4,0.0,0,284.8254671096802,274,14.759589195251465,36,82.81941688291865,10
O25,0.0,0,0.0,0,284.8254671096802,274,14.759589195251465,36,83.63608609372615,10
O25,8.893560886383057,4,0.0,0,293.71902799606323,278,14.759589195251465,36,86.98671958479622,11
O25,6.517964124679565,5,0.0,0,300.2369921207428,283,14.759589195251465,36,88.91009006258587,11
O25,5.887133359909058,4,0.0,0,306.12412548065186,287,14.759589195251465,36,90.36025034345901,12
O25,0.0,0,0.0,0,306.12412548065186,287,14.759589195251465,36,91.01663868111739,12
O25,3.70089054107666,3,0.0,0,309.8250160217285,290,14.759589195251465,36,92.95527400396885,13
O25,5.405326843261719,4,0.0,0,315.23034286499023,294,14.759589195251465,36,93.9245916653946,13
O25,10.924880504608154,7,0.0,0,326.1552233695984,301,14.759589195251465,36,96.19142115707525,14
O25,1.6053552627563477,2,0.0,0,327.76057863235474,303,14.759589195251465,36,96.82491222714089,14
O25,8.205531358718872,7,0.0,0,335.9661099910736,310,14.759589195251465,36,98.57273698671959,15
O25,0.5131514072418213,3,0.0,0,336.47926139831543,313,14.759589195251465,36,99.36650892993435,15
O26,70.82387566566467,77,44.58339476585388,102,70.82387566566467,77,44.58339476585388,102,11.57421418997795,-1
O26,154.81476998329163,118,7.028206825256348,23,225.6386456489563,195,51.61160159111023,125,31.687491893294133,0
O26,23.156510591506958,19,14.03268814086914,33,248.79515624046326,214,65.64428973197937,158,34.826408405032645,1
O26,1.4545199871063232,3,1.7855033874511719,6,250.24967622756958,217,67.42979311943054,164,35.440356262700504,1
O26,13.15918755531311,7,4.653582572937012,12,263.4088637828827,224,72.08337569236755,176,37.1438453889057,2
O26,9.835323095321655,11,0.0,0,273.24418687820435,235,72.08337569236755,176,38.74789225647455,2
O26,33.145058155059814,22,9.423891067504883,35,306.38924503326416,257,81.50726675987244,211,42.924467119201005,3
O26,3.4669549465179443,3,0.0,0,309.8561999797821,260,81.50726675987244,211,43.828094599852996,3
O26,17.524423122406006,14,3.340468645095825,8,327.3806231021881,274,84.84773540496826,219,46.46547624194734,4
O26,3.4743216037750244,5,0.0,0,330.85494470596313,279,84.84773540496826,219,47.10104198192745,4
O26,25.91339898109436,9,0.0,0,356.7683436870575,288,84.84773540496826,219,50.326430022914955,5
O26,0.0,0,0.0,0,356.7683436870575,288,84.84773540496826,219,50.793376280859526,5
O26,33.93033981323242,20,0.0,0,390.6986835002899,308,84.84773540496826,219,54.918068226036574,6
O26,10.138245820999146,9,0.0,0,400.83692932128906,317,84.84773540496826,219,56.82044186951446,6
O26,16.47790265083313,8,0.0,0,417.3148319721222,325,84.84773540496826,219,58.817934195166245,7
O26,29.699788570404053,18,0.0,0,447.01462054252625,343,84.84773540496826,219,62.90803752864369,7
O26,7.339157581329346,6,0.0,0,454.3537781238556,349,84.84773540496826,219,64.41696571403865,8
O26,4.112698078155518,6,0.0,0,458.4664762020111,355,84.84773540496826,219,65.19953305374206,8
O26,18.755914449691772,13,0.9823746681213379,2,477.2223906517029,368,85.8301100730896,221,67.55155864931471,9
O26,2.8942439556121826,3,0.2862071990966797,1,480.11663460731506,371,86.11631727218628,222,68.33412598901812,9
O26,17.613762378692627,11,0.22038030624389648,1,497.7303969860077,382,86.33669757843018,223,70.43538414976868,10
O26,19.646779775619507,16,3.588028907775879,11,517.3771767616272,398,89.92472648620605,234,73.60456569674434,10
O26,20.398342609405518,18,1.951479196548462,2,537.7755193710327,416,91.87620568275452,236,76.55324484413507,11
O26,10.193037509918213,11,0.12765979766845703,2,547.9685568809509,427,92.00386548042297,238,78.01029011198062,11
O26,7.112837076187134,3,0.8987617492675781,4,555.0813939571381,430,92.90262722969055,242,79.06956634528082,12
O26,1.6462159156799316,3,0.1575791835784912,1,556.727609872818,433,93.06020641326904,243,79.4586882269013,12
O26,13.706894397735596,10,0.1905214786529541,2,570.4345042705536,443,93.250727891922,245,81.70694798737516,13
O26,3.891265869140625,1,0.0,0,574.3257701396942,444,93.250727891922,245,82.28198365688098,13
O26,18.603816747665405,7,0.0,0,592.9295868873596,451,93.250727891922,245,84.76804012278957,14
O26,43.266815185546875,29,0.30219221115112305,1,636.1964020729065,480,93.55292010307312,246,90.28924726533789,14
O26,42.63119840621948,38,2.9695301055908203,11,678.827600479126,518,96.52245020866394,257,96.24281205413118,15
O26,6.409900188446045,7,3.3572897911071777,7,685.237500667572,525,99.87973999977112,264,97.31505901681872,15
O27,0.8375911712646484,8,0.6317083835601807,6,0.8375911712646484,8,0.6317083835601807,6,9.177905192602761,-1
O27,0.5721180438995361,5,0.0,0,1.4097092151641846,13,0.6317083835601807,6,20.612937091173382,0
O27,8.464260339736938,27,0.0,0,9.873969554901123,40,0.6317083835601807,6,25.28062666558992,1
O27,0.0,0,0.0,0,9.873969554901123,40,0.6317083835601807,6,26.132601146733425,1
O27,3.815267562866211,10,0.0,0,13.689237117767334,50,0.6317083835601807,6,31.48671565856416,2
O27,0.3764469623565674,3,0.0,0,14.065684080123901,53,0.6317083835601807,6,32.14891383348139,2
O27,14.503269910812378,49,0.0,0,28.56895399093628,102,0.6317083835601807,6,39.32811112008399,3
O27,0.1861131191253662,1,0.0,0,28.755067110061646,103,0.6317083835601807,6,40.014536057498184,3
O27,14.359821557998657,37,0.0,0,43.1148886680603,140,0.6317083835601807,6,46.200436081724945,4
O27,1.1965880393981934,3,0.0,0,44.311476707458496,143,0.6317083835601807,6,46.85859646289268,4
O27,20.58567714691162,48,0.0,0,64.89715385437012,191,0.6317083835601807,6,51.50205927481224,5
O27,2.1023507118225098,7,0.0,0,66.99950456619263,198,0.6317083835601807,6,52.84260679964468,5
O27,9.344922304153442,24,0.0,0,76.34442687034607,222,0.6317083835601807,6,56.480658967939924,6
O27,0.893416166305542,2,0.0,0,77.23784303665161,224,0.6317083835601807,6,57.013647742873296,6
O27,4.500886917114258,15,0.0,0,81.73872995376587,239,0.6317083835601807,6,61.229104417346356,7
O27,1.754140853881836,4,0.0,0,83.4928708076477,243,0.6317083835601807,6,61.92764273600905,7
O27,1.6484904289245605,9,0.0,0,85.14136123657227,252,0.6317083835601807,6,66.38132924170233,8
O27,0.0,0,0.0,0,85.14136123657227,252,0.6317083835601807,6,66.81337317289832,8
O27,11.350913047790527,28,0.0,0,96.4922742843628,280,0.6317083835601807,6,70.48372769118953,9
O27,0.0,0,0.0,0,96.4922742843628,280,0.6317083835601807,6,70.92384720988451,9
O27,13.606210231781006,25,0.0,0,110.0984845161438,305,0.6317083835601807,6,75.32908019058387,10
O27,0.3569962978363037,1,0.0,0,110.4554808139801,306,0.6317083835601807,6,75.8136154405233,10
O27,5.422783851623535,16,0.0,0,115.87826466560364,322,0.6317083835601807,6,80.46111604619236,11
O27,0.0,0,0.0,0,115.87826466560364,322,0.6317083835601807,6,80.767988371154,11
O27,3.5495975017547607,14,0.0,0,119.4278621673584,336,0.6317083835601807,6,85.35895986433013,12
O27,0.6434001922607422,4,0.0,0,120.07126235961914,340,0.6317083835601807,6,85.79907938302512,12
O27,8.0525484085083,24,0.0,0,128.12381076812744,364,0.6317083835601807,6,89.84898651376888,13
O27,0.7992019653320312,1,0.0,0,128.92301273345947,365,0.6317083835601807,6,91.39142372607607,13
O27,2.2965087890625,9,0.0,0,131.21952152252197,374,0.6317083835601807,6,94.82758620689656,14
O27,0.0,0,0.0,0,131.21952152252197,374,0.6317083835601807,6,96.05911330049261,14
O27,1.6555249691009521,4,0.0,0,132.87504649162292,378,0.6317083835601807,6,98.99862715012517,15
O27,0.0,0,0.0,0,132.87504649162292,378,0.6317083835601807,6,99.45893563756763,15
O28,55.33435797691345,72,24.466664791107178,50,55.33435797691345,72,24.466664791107178,50,18.46339501206758,-1
O28,85.1382987499237,48,17.757769346237183,17,140.47265672683716,120,42.22443413734436,67,41.54263877715205,0
O28,6.564422369003296,5,0.0,0,147.03707909584045,125,42.22443413734436,67,43.533789219629924,1
O28,5.444514513015747,3,0.0,0,152.4815936088562,128,42.22443413734436,67,45.172968624296054,1
O28,6.7756242752075195,7,0.0,0,159.25721788406372,135,42.22443413734436,67,47.64682220434433,2
O28,3.0894107818603516,4,0.0,0,162.34662866592407,139,42.22443413734436,67,48.85358004827031,2
O28,10.390279293060303,9,0.0,0,172.73690795898438,148,42.22443413734436,67,51.92075623491552,3
O28,3.7876782417297363,5,0.0,0,176.5245862007141,153,42.22443413734436,67,53.40909090909091,3
O28,7.524096727371216,8,0.0,0,184.04868292808533,161,42.22443413734436,67,55.842719227674976,4
O28,2.8704521656036377,2,0.0,0,186.91913509368896,163,42.22443413734436,67,57.29082864038616,4
O28,3.59502911567688,2,0.0,0,190.51416420936584,165,42.22443413734436,67,58.74899436846339,5
O28,5.137182950973511,6,0.0,0,195.65134716033936,171,42.22443413734436,67,60.438455349959774,5
O28,8.982055902481079,5,0.0,0,204.63340306282043,176,42.22443413734436,67,62.7815768302494,6
O28,1.7660796642303467,4,0.0,0,206.39948272705078,180,42.22443413734436,67,64.13917940466614,6
O28,5.474041223526001,6,0.0,0,211.87352395057678,186,42.22443413734436,67,66.3515687851971,7
O28,4.7344255447387695,8,0.0,0,216.60794949531555,194,42.22443413734436,67,68.01086082059533,7
O28,5.505558252334595,7,0.0,0,222.11350774765015,201,42.22443413734436,67,69.90144810941271,8
O28,4.037699937820435,2,0.0,0,226.15120768547058,203,42.22443413734436,67,71.6311343523733,8
O28,3.382444381713867,4,0.0,0,229.53365206718445,207,42.22443413734436,67,73.36082059533386,9
O28,6.048675537109375,3,0.0,0,235.58232760429382,210,42.22443413734436,67,75.0402252614642,9
O28,6.729686260223389,6,0.0,0,242.3120138645172,216,42.22443413734436,67,76.93081255028159,10
O28,4.909156322479248,5,0.0,0,247.22117018699646,221,42.22443413734436,67,78.35880933226066,10
O28,0.0,0,0.0,0,247.22117018699646,221,42.22443413734436,67,79.72646822204345,11
O28,4.828380823135376,4,0.0,0,252.04955101013184,225,42.22443413734436,67,81.13435237329043,11
O28,6.2260422706604,6,0.0,0,258.27559328079224,231,42.22443413734436,67,82.8037007240547,12
O28,6.060412406921387,11,0.0,0,264.3360056877136,242,42.22443413734436,67,84.77473853580048,12
O28,2.6893091201782227,2,0.0,0,267.02531480789185,244,42.22443413734436,67,86.03177795655672,13
O28,4.350188493728638,2,0.0,0,271.3755033016205,246,42.22443413734436,67,87.44971842316976,13
O28,6.536484241485596,5,0.0,0,277.9119875431061,251,42.22443413734436,67,89.44086886564763,14
O28,2.877540349960327,3,0.0,0,280.7895278930664,254,42.22443413734436,67,90.85880933226066,14
O28,6.460834503173828,8,0.0,0,287.25036239624023,262,42.22443413734436,67,93.11142397425584,15
O28,0.48096632957458496,1,0.0,0,287.7313287258148,263,42.22443413734436,67,94.52936444086887,15
O29,68.26786804199219,124,20.193902492523193,27,68.26786804199219,124,20.193902492523193,27,22.1996879875195,-1
O29,43.00081253051758,62,42.86389780044556,26,111.26868057250977,186,63.05780029296875,53,34.29017160686427,0
O29,32.84643530845642,45,20.92401432991028,17,144.1151158809662,231,83.98181462287903,70,43.315132605304214,1
O29,12.778066635131836,23,0.26758813858032227,3,156.89318251609802,254,84.24940276145935,73,47.1216848673947,1
O29,17.657525300979614,25,0.0,0,174.55070781707764,279,84.24940276145935,73,51.89547581903277,2
O29,3.215041160583496,3,0.10022282600402832,1,177.76574897766113,282,84.34962558746338,74,53.07332293291732,2
O29,7.16580605506897,10,7.485057830810547,12,184.9315550327301,292,91.83468341827393,86,55.10920436817472,3
O29,3.7899436950683594,6,5.03423810005188,3,188.72149872779846,298,96.8689215183258,89,56.458658346333856,3
O29,9.392009973526001,11,2.5008962154388428,5,198.11350870132446,309,99.36981773376465,94,59.21996879875196,4
O29,5.491529703140259,7,0.0,0,203.60503840446472,316,99.36981773376465,94,60.91263650546021,4
O29,6.478669166564941,8,0.28179264068603516,3,210.08370757102966,324,99.65161037445068,97,62.792511700468026,5
O29,0.7800366878509521,1,0.0,0,210.86374425888062,325,99.65161037445068,97,63.94695787831514,5
O29,25.953752040863037,32,4.308429956436157,11,236.81749629974365,357,103.96004033088684,108,71.6380655226209,6
O29,1.5608680248260498,2,3.7336175441741943,5,238.3783643245697,359,107.69365787506104,113,72.71450858034322,6
O29,3.669066905975342,8,3.5637776851654053,7,242.04743123054504,367,111.25743556022644,120,73.8767550702028,7
O29,15.278268814086914,12,8.839502096176147,15,257.32570004463196,379,120.09693765640259,135,77.46489859594384,7
O29,5.216908931732178,6,3.951319694519043,4,262.54260897636414,385,124.04825735092163,139,78.69734789391576,8
