id,fixation_durations,fixation_counts,fixation_durations_elmo,fixations_counts_elmo,accumulate_fixation_durations,accumulate_fixation_counts,accumulate_fixation_durations_elmo,accumulate_fixations_counts_elmo,game_percentage
OX20,44.07270050048828,28,9.120588064193726,23,115.58972239494324,88,43.85354733467102,73,14.993937761013068
OX20,41.54745554924011,30,23.07467794418335,45,157.13717794418335,118,66.92822527885437,118,19.99191701468409
OX20,45.34339118003845,20,28.147598266601562,31,202.4805691242218,138,95.07582354545593,149,24.989896268355114
OX20,48.057785987854004,16,6.722826957702637,20,250.5383551120758,154,101.79865050315857,169,29.987875522026137
OX20,47.11333107948303,12,16.85800313949585,34,297.65168619155884,166,118.65665364265442,203,34.985854775697156
OX20,46.815173625946045,20,22.294851303100586,48,344.4668598175049,186,140.951504945755,251,39.98383402936818
OX20,42.6885986328125,28,20.754401922225952,63,387.1554584503174,214,161.70590686798096,314,44.9818132830392
OX20,36.99703526496887,28,7.190065383911133,32,424.15249371528625,242,168.8959722518921,346,49.97979253671023
OX20,37.73839831352234,16,16.243842601776123,41,461.8908920288086,258,185.1398148536682,387,54.97777179038125
OX20,42.612624406814575,14,18.137712478637695,65,504.50351643562317,272,203.2775273323059,452,59.975751044052274
OX20,42.15073919296265,35,12.929589033126831,42,546.6542556285858,307,216.20711636543274,494,64.97373029772329
OX20,41.69623684883118,31,20.00300145149231,44,588.350492477417,338,236.21011781692505,538,69.97170955139431
OX20,46.24328875541687,23,24.10713243484497,69,634.5937812328339,361,260.31725025177,607,74.96968880506533
OX20,42.62754034996033,24,22.43295693397522,56,677.2213215827942,385,282.75020718574524,663,79.96766805873636
OX20,39.82312250137329,32,26.489093542099,58,717.0444440841675,417,309.23930072784424,721,84.96564731240738
OX20,44.51530861854553,18,22.437979459762573,58,761.559752702713,435,331.6772801876068,779,89.9636265660784
OX20,46.5588264465332,22,0.25303125381469727,3,808.1185791492462,457,331.9303114414215,782,94.96160581974942
OX20,47.930004835128784,14,21.776759147644043,59,856.048583984375,471,353.70707058906555,841,99.95958507342046
OX21,25.105777502059937,7,0.12734055519104004,1,25.105777502059937,7,0.12734055519104004,1,4.998851718594503
OX21,16.90287709236145,14,0.5672144889831543,3,42.00865459442139,21,0.6945550441741943,4,9.997703437189006
OX21,25.485936880111694,22,0.06347060203552246,1,67.49459147453308,43,0.7580256462097168,5,14.996555155783511
OX21,15.556424379348755,10,0.0,0,83.05101585388184,53,0.7580256462097168,5,19.995406874378013
OX21,24.44949436187744,9,1.0578362941741943,4,107.50051021575928,62,1.8158619403839111,9,24.994258592972518
OX21,17.425783395767212,13,6.735329627990723,11,124.92629361152649,75,8.551191568374634,20,29.993110311567023
OX21,21.78741955757141,13,5.104074239730835,24,146.7137131690979,88,13.655265808105469,44,34.99196203016153
OX21,26.29306960105896,9,0.0,0,173.00678277015686,97,13.655265808105469,44,39.990813748756025
OX21,20.471982955932617,11,0.33095884323120117,2,193.47876572608948,108,13.98622465133667,46,44.989665467350534
OX21,15.943498373031616,8,9.180809020996094,17,209.4222640991211,116,23.167033672332764,63,49.988517185945035
OX21,22.949926614761353,16,0.2511446475982666,1,232.37219071388245,132,23.41817831993103,64,54.98736890453954
OX21,25.826003313064575,16,0.0,0,258.198194026947,148,23.41817831993103,64,59.986220623134045
OX21,22.180078268051147,17,0.0,0,280.37827229499817,165,23.41817831993103,64,64.98507234172854
OX21,15.17677640914917,10,0.0,0,295.55504870414734,175,23.41817831993103,64,69.98392406032306
OX21,24.735350131988525,11,0.0,0,320.29039883613586,186,23.41817831993103,64,74.98277577891756
OX21,25.522050857543945,21,0.0,0,345.8124496936798,207,23.41817831993103,64,79.98162749751205
OX21,16.19075059890747,16,0.0,0,362.0032002925873,223,23.41817831993103,64,84.98047921610656
OX21,25.981764793395996,11,0.0,0,387.9849650859833,234,23.41817831993103,64,89.97933093470107
OX21,26.544769287109375,23,0.0,0,414.52973437309265,257,23.41817831993103,64,94.97818265329558
OX21,22.743157386779785,17,0.0,0,437.27289175987244,274,23.41817831993103,64,99.97703437189007
OX22,37.27190589904785,22,22.066314458847046,51,37.27190589904785,22,22.066314458847046,51,4.997771063450394
OX22,39.08521389961243,19,21.993732452392578,40,76.35711979866028,41,44.060046911239624,91,9.995542126900787
OX22,28.988731861114502,13,10.16442322731018,44,105.34585165977478,54,54.224470138549805,135,14.993313190351182
OX22,37.82172179222107,17,2.3041796684265137,16,143.16757345199585,71,56.52864980697632,151,19.991084253801574
OX22,21.706783533096313,9,4.454769134521484,21,164.87435698509216,80,60.9834189414978,172,24.988855317251968
OX22,28.55801486968994,10,1.3834428787231445,15,193.4323718547821,90,62.36686182022095,187,29.986626380702365
OX22,37.51401948928833,14,0.0,0,230.94639134407043,104,62.36686182022095,187,34.984397444152755
OX22,44.39442753791809,7,0.0,0,275.3408188819885,111,62.36686182022095,187,39.98216850760315
OX22,31.851495265960693,14,3.4633066654205322,19,307.1923141479492,125,65.83016848564148,206,44.97993957105354
OX22,39.57402276992798,21,0.0,0,346.7663369178772,146,65.83016848564148,206,49.977710634503936
OX22,30.69363307952881,18,0.0,0,377.459969997406,164,65.83016848564148,206,54.97548169795433
OX22,39.361552476882935,17,0.25142741203308105,2,416.82152247428894,181,66.08159589767456,208,59.97325276140473
OX22,37.354865312576294,14,0.0,0,454.17638778686523,195,66.08159589767456,208,64.97102382485512
OX22,40.998473167419434,19,0.0,0,495.17486095428467,214,66.08159589767456,208,69.96879488830551
OX22,38.257248640060425,22,0.0,0,533.4321095943451,236,66.08159589767456,208,74.96656595175591
OX22,36.23381567001343,20,0.0,0,569.6659252643585,256,66.08159589767456,208,79.9643370152063
OX22,37.450902462005615,8,0.0,0,607.1168277263641,264,66.08159589767456,208,84.9621080786567
OX22,33.890135049819946,36,0.0,0,641.0069627761841,300,66.08159589767456,208,89.95987914210708
OX22,42.45457363128662,11,0.0,0,683.4615364074707,311,66.08159589767456,208,94.95765020555748
OX22,26.023706912994385,20,0.0,0,709.4852433204651,331,66.08159589767456,208,99.95542126900787
OX23,11.802390098571777,16,0.8498415946960449,3,11.802390098571777,16,0.8498415946960449,3,4.994409243384271
OX23,19.0675687789917,20,0.16846895217895508,1,30.869958877563477,36,1.018310546875,4,9.988818486768542
OX23,19.773985862731934,16,0.0,0,50.64394474029541,52,1.018310546875,4,14.983227730152816
OX23,13.625233888626099,10,0.0,0,64.26917862892151,62,1.018310546875,4,19.977636973537084
OX23,22.750741958618164,14,0.0,0,87.01992058753967,76,1.018310546875,4,24.972046216921356
OX23,21.96237087249756,31,0.0,0,108.98229146003723,107,1.018310546875,4,29.96645546030563
OX23,20.014148712158203,17,0.0,0,128.99644017219543,124,1.018310546875,4,34.9608647036899
OX23,13.706299066543579,12,0.0,0,142.702739238739,136,1.018310546875,4,39.95527394707417
OX23,10.349292755126953,23,0.0,0,153.05203199386597,159,1.018310546875,4,44.94968319045844
OX23,7.208765745162964,19,0.0,0,160.26079773902893,178,1.018310546875,4,49.94409243384271
OX23,19.515111923217773,29,0.0,0,179.7759096622467,207,1.018310546875,4,54.93850167722698
OX23,22.373263597488403,22,0.0,0,202.1491732597351,229,1.018310546875,4,59.93291092061126
OX23,16.922147274017334,25,0.0,0,219.07132053375244,254,1.018310546875,4,64.92732016399553
OX23,0.0,0,0.0,0,219.07132053375244,254,1.018310546875,4,69.9217294073798
OX23,0.387937068939209,3,0.0,0,219.45925760269165,257,1.018310546875,4,74.91613865076407
OX23,0.0,0,0.0,0,219.45925760269165,257,1.018310546875,4,79.91054789414834
OX23,0.0,0,0.0,0,219.45925760269165,257,1.018310546875,4,84.9049571375326
OX23,0.0,0,0.0,0,219.45925760269165,257,1.018310546875,4,89.89936638091687
OX23,0.0,0,0.0,0,219.45925760269165,257,1.018310546875,4,94.89377562430116
OX23,0.0,0,0.0,0,219.45925760269165,257,1.018310546875,4,99.88818486768542
OX24,26.562412977218628,29,12.062290668487549,37,26.562412977218628,29,12.062290668487549,37,4.999352974162101
OX24,35.79742479324341,33,1.700303554534912,7,62.359837770462036,62,13.762594223022461,44,9.998705948324202
OX24,41.62130951881409,36,12.959710836410522,23,103.98114728927612,98,26.722305059432983,67,14.998058922486305
OX24,41.39275026321411,20,15.142612934112549,17,145.37389755249023,118,41.86491799354553,84,19.997411896648405
OX24,40.64341902732849,30,1.402082920074463,3,186.01731657981873,148,43.267000913619995,87,24.99676487081051
OX24,41.63591170310974,36,1.9999282360076904,6,227.65322828292847,184,45.266929149627686,93,29.99611784497261
OX24,39.07356262207031,29,6.332468748092651,18,266.7267909049988,213,51.59939789772034,111,34.99547081913471
OX24,37.091678857803345,38,9.141414165496826,18,303.8184697628021,251,60.74081206321716,129,39.99482379329681
OX24,38.207865476608276,36,0.13340067863464355,2,342.0263352394104,287,60.87421274185181,131,44.99417676745892
OX24,41.15331554412842,30,14.456134796142578,28,383.1796507835388,317,75.33034753799438,159,49.99352974162102
OX24,32.58383226394653,41,0.6688430309295654,7,415.76348304748535,358,75.99919056892395,166,54.99288271578312
OX24,37.999971866607666,35,2.149383544921875,10,453.763454914093,393,78.14857411384583,176,59.99223568994522
OX24,35.677690505981445,27,2.0362370014190674,4,489.44114542007446,420,80.18481111526489,180,64.99158866410733
OX24,41.84737253189087,37,11.462084770202637,27,531.2885179519653,457,91.64689588546753,207,69.99094163826942
OX24,43.47485852241516,25,4.5880396366119385,15,574.7633764743805,482,96.23493552207947,222,74.99029461243151
OX24,36.27074646949768,38,0.0,0,611.0341229438782,520,96.23493552207947,222,79.98964758659362
OX24,29.449723958969116,21,2.8960886001586914,10,640.4838469028473,541,99.13102412223816,232,84.98900056075573
OX24,33.725714683532715,40,4.918896675109863,8,674.20956158638,581,104.04992079734802,240,89.98835353491783
OX24,35.52832889556885,34,13.337100744247437,13,709.7378904819489,615,117.38702154159546,253,94.98770650907993
OX24,38.84885001182556,40,19.608596324920654,50,748.5867404937744,655,136.9956178665161,303,99.98705948324204
OX25,28.659321784973145,29,0.0,0,28.659321784973145,29,0.0,0,4.99780501806639
OX25,55.28210115432739,46,0.0,0,83.94142293930054,75,0.0,0,9.99561003613278
OX25,56.39217519760132,43,0.0,0,140.33359813690186,118,0.0,0,14.993415054199168
OX25,55.3141930103302,53,0.0,0,195.64779114723206,171,0.0,0,19.99122007226556
OX25,56.17799758911133,29,0.0,0,251.82578873634338,200,0.0,0,24.98902509033195
OX25,51.722970485687256,24,0.0,0,303.54875922203064,224,0.0,0,29.986830108398337
OX25,40.36312198638916,40,0.0,0,343.9118812084198,264,0.0,0,34.98463512646473
OX25,43.00888252258301,50,0.0,0,386.9207637310028,314,0.0,0,39.98244014453112
OX25,55.464805603027344,39,0.0,0,442.38556933403015,353,0.0,0,44.98024516259751
OX25,45.8367874622345,37,0.0,0,488.22235679626465,390,0.0,0,49.9780501806639
OX25,53.56845498085022,34,0.0,0,541.7908117771149,424,0.0,0,54.97585519873029
OX25,53.708580493927,45,0.0,0,595.4993922710419,469,0.0,0,59.973660216796674
OX25,44.559144496917725,70,0.0,0,640.0585367679596,539,0.0,0,64.97146523486308
OX25,51.32686805725098,58,0.06664729118347168,1,691.3854048252106,597,0.06664729118347168,1,69.96927025292946
OX25,45.34522485733032,45,1.7174994945526123,9,736.7306296825409,642,1.784146785736084,10,74.96707527099585
OX25,42.87057423591614,42,0.0,0,779.601203918457,684,1.784146785736084,10,79.96488028906224
OX25,43.53232789039612,51,0.0,0,823.1335318088531,735,1.784146785736084,10,84.96268530712862
OX25,46.721861839294434,59,0.0,0,869.8553936481476,794,1.784146785736084,10,89.96049032519502
OX25,53.01899743080139,35,0.0,0,922.874391078949,829,1.784146785736084,10,94.9582953432614
OX25,46.60714626312256,48,0.0,0,969.4815373420715,877,1.784146785736084,10,99.9561003613278
OX26,18.14293599128723,11,13.112863302230835,13,18.14293599128723,11,13.112863302230835,13,4.997817546922741
OX26,27.598978281021118,20,2.737896680831909,9,45.74191427230835,31,15.850759983062744,22,9.995635093845483
OX26,33.61518883705139,10,0.0,0,79.35710310935974,41,15.850759983062744,22,14.993452640768224
OX26,26.958024740219116,28,0.0,0,106.31512784957886,69,15.850759983062744,22,19.991270187690965
OX26,31.24755597114563,19,0.0,0,137.5626838207245,88,15.850759983062744,22,24.989087734613705
OX26,25.957228183746338,22,0.0,0,163.51991200447083,110,15.850759983062744,22,29.986905281536448
OX26,34.78518223762512,23,0.0,0,198.30509424209595,133,15.850759983062744,22,34.984722828459184
OX26,29.82494354248047,17,0.0,0,228.13003778457642,150,15.850759983062744,22,39.98254037538193
OX26,32.47679567337036,24,0.0,0,260.6068334579468,174,15.850759983062744,22,44.98035792230467
OX26,34.160303831100464,13,0.0,0,294.76713728904724,187,15.850759983062744,22,49.97817546922741
OX26,31.834063291549683,23,0.0,0,326.6012005805969,210,15.850759983062744,22,54.97599301615015
OX26,30.173423290252686,28,0.0,0,356.7746238708496,238,15.850759983062744,22,59.973810563072895
OX26,24.487767934799194,19,0.0,0,381.2623918056488,257,15.850759983062744,22,64.97162810999563
OX26,34.023804903030396,21,0.0,0,415.2861967086792,278,15.850759983062744,22,69.96944565691837
OX26,31.410020112991333,8,0.0,0,446.69621682167053,286,15.850759983062744,22,74.96726320384111
OX26,32.716869831085205,29,0.0,0,479.41308665275574,315,15.850759983062744,22,79.96508075076386
OX26,33.752923250198364,27,0.0,0,513.1660099029541,342,15.850759983062744,22,84.96289829768659
OX26,32.645235538482666,20,0.0,0,545.8112454414368,362,15.850759983062744,22,89.96071584460934
OX26,34.32459211349487,24,0.0,0,580.1358375549316,386,15.850759983062744,22,94.95853339153209
OX26,33.625025510787964,23,0.0,0,613.7608630657196,409,15.850759983062744,22,99.95635093845482
OX27,28.23867893218994,22,11.270063638687134,23,28.23867893218994,22,11.270063638687134,23,4.996448022732655
OX27,32.863096475601196,31,13.4730064868927,38,61.10177540779114,53,24.743070125579834,61,9.99289604546531
OX27,30.485451459884644,34,18.544644594192505,34,91.58722686767578,87,43.28771471977234,95,14.989344068197962
OX27,28.638965129852295,31,27.874327421188354,54,120.22619199752808,118,71.1620421409607,149,19.98579209093062
OX27,28.097692012786865,37,14.654906749725342,20,148.32388401031494,155,85.81694889068604,169,24.982240113663273
OX27,21.622343063354492,26,25.566214561462402,46,169.94622707366943,181,111.38316345214844,215,29.978688136395924
OX27,26.96925950050354,34,0.0,0,196.91548657417297,215,111.38316345214844,215,34.97513615912858
OX27,31.926127195358276,33,0.1334524154663086,2,228.84161376953125,248,111.51661586761475,217,39.97158418186124
OX27,30.985742807388306,41,1.6182639598846436,3,259.82735657691956,289,113.13487982749939,220,44.96803220459389
OX27,27.891086101531982,30,0.0,0,287.71844267845154,319,113.13487982749939,220,49.96448022732655
OX27,28.731253623962402,34,0.0,0,316.44969630241394,353,113.13487982749939,220,54.960928250059204
OX27,28.433653831481934,29,0.0,0,344.8833501338959,382,113.13487982749939,220,59.95737627279185
OX27,34.960500717163086,26,2.249286413192749,7,379.84385085105896,408,115.38416624069214,227,64.95382429552451
OX27,39.78999423980713,30,8.691365480422974,18,419.6338450908661,438,124.07553172111511,245,69.95027231825716
OX27,42.30299925804138,30,1.8480021953582764,7,461.93684434890747,468,125.92353391647339,252,74.94672034098981
OX27,34.490230560302734,28,3.631699562072754,11,496.4270749092102,496,129.55523347854614,263,79.94316836372248
OX27,36.73625826835632,26,11.205241203308105,14,533.1633331775665,522,140.76047468185425,277,84.93961638645513
OX27,40.33739495277405,25,7.398330926895142,11,573.5007281303406,547,148.1588056087494,288,89.93606440918778
OX27,34.21334624290466,25,24.207709789276123,25,607.7140743732452,572,172.3665153980255,313,94.93251243192043
OX27,34.00678014755249,25,28.784972429275513,40,641.7208545207977,597,201.15148782730103,353,99.9289604546531
OX28,37.222981452941895,27,18.62601637840271,47,37.222981452941895,27,18.62601637840271,47,5.0
OX28,48.0405490398407,17,7.373095989227295,11,85.26353049278259,44,25.999112367630005,58,10.0
OX28,44.42892789840698,29,22.241289615631104,23,129.69245839118958,73,48.24040198326111,81,15.0
OX28,43.74069023132324,21,2.700082302093506,4,173.43314862251282,94,50.940484285354614,85,20.0
OX28,40.155556440353394,20,0.0,0,213.5887050628662,114,50.940484285354614,85,25.0
OX28,45.79150986671448,33,0.0,0,259.3802149295807,147,50.940484285354614,85,30.0
OX28,40.67860794067383,15,3.7834792137145996,13,300.0588228702545,162,54.723963499069214,98,35.0
OX28,36.86781311035156,22,0.06665825843811035,1,336.9266359806061,184,54.790621757507324,99,40.0
OX28,41.02130150794983,23,4.653016567230225,12,377.9479374885559,207,59.44363832473755,111,45.0
OX28,37.27676463127136,31,0.0,0,415.22470211982727,238,59.44363832473755,111,50.0
OX28,42.28895974159241,17,0.0,0,457.5136618614197,255,59.44363832473755,111,55.00000000000001
OX28,25.243305444717407,33,0.0,0,482.7569673061371,288,59.44363832473755,111,60.0
OX28,31.066654920578003,36,2.42337703704834,4,513.8236222267151,324,61.86701536178589,115,65.0
OX28,34.36060070991516,31,0.0,0,548.1842229366302,355,61.86701536178589,115,70.0
OX28,39.96379590034485,25,0.06642699241638184,1,588.1480188369751,380,61.93344235420227,116,75.0
OX28,35.23593282699585,33,0.0,0,623.383951663971,413,61.93344235420227,116,80.0
OX28,33.97695755958557,27,0.0,0,657.3609092235565,440,61.93344235420227,116,85.0
OX28,27.260759353637695,31,0.0,0,684.6216685771942,471,61.93344235420227,116,90.0
OX28,43.49500370025635,23,0.0,0,728.1166722774506,494,61.93344235420227,116,95.0
OX28,46.51616621017456,12,0.0,0,774.6328384876251,506,61.93344235420227,116,100.0
OX29,28.747487783432007,29,0.0,0,28.747487783432007,29,0.0,0,4.999112845990064
OX29,43.66292333602905,14,0.0,0,72.41041111946106,43,0.0,0,9.998225691980128
OX29,35.115994453430176,19,9.593642473220825,20,107.52640557289124,62,9.593642473220825,20,14.997338537970192
OX29,39.48619866371155,27,27.514875411987305,38,147.01260423660278,89,37.10851788520813,58,19.996451383960256
OX29,41.11143684387207,25,9.82179880142212,24,188.12404108047485,114,46.93031668663025,82,24.995564229950322
OX29,43.05080032348633,19,7.097132444381714,27,231.17484140396118,133,54.02744913101196,109,29.994677075940384
OX29,41.04992341995239,33,0.8161203861236572,1,272.2247648239136,166,54.84356951713562,110,34.99378992193044
OX29,43.817240953445435,32,0.0,0,316.042005777359,198,54.84356951713562,110,39.99290276792051
OX29,36.13833808898926,32,1.4018840789794922,1,352.18034386634827,230,56.24545359611511,111,44.992015613910574
OX29,38.60136103630066,26,0.0,0,390.7817049026489,256,56.24545359611511,111,49.991128459900644
OX29,38.892298460006714,29,0.0,0,429.67400336265564,285,56.24545359611511,111,54.990241305890706
OX29,41.95769190788269,23,3.332197904586792,4,471.63169527053833,308,59.577651500701904,115,59.98935415188077
OX29,45.75511980056763,36,0.0,0,517.386815071106,344,59.577651500701904,115,64.98846699787083
OX29,41.214447259902954,26,0.0,0,558.6012623310089,370,59.577651500701904,115,69.98757984386089
OX29,35.94774317741394,30,0.0,0,594.5490055084229,400,59.577651500701904,115,74.98669268985095
OX29,43.871548891067505,25,5.051870822906494,3,638.4205543994904,425,64.6295223236084,118,79.98580553584102
OX29,40.21612572669983,33,0.0,0,678.6366801261902,458,64.6295223236084,118,84.9849183818311
OX29,43.89090847969055,31,0.15001821517944336,2,722.5275886058807,489,64.77954053878784,120,89.98403122782115
OX29,38.46016073226929,27,0.0,0,760.98774933815,516,64.77954053878784,120,94.9831440738112
OX29,37.529175758361816,27,1.5839314460754395,2,798.5169250965118,543,66.36347198486328,122,99.98225691980129
OX31,16.125964641571045,22,9.492566108703613,23,16.125964641571045,22,9.492566108703613,23,4.995368941031182
OX31,24.578017473220825,35,8.320323467254639,19,40.70398211479187,57,17.812889575958252,42,9.990737882062364
OX31,25.951236963272095,29,16.519047737121582,28,66.65521907806396,86,34.331937313079834,70,14.986106823093548
OX31,26.526194095611572,25,9.021552801132202,28,93.18141317367554,111,43.353490114212036,98,19.981475764124728
OX31,23.96162438392639,19,2.930438280105591,20,117.14303755760193,130,46.28392839431763,118,24.976844705155912
OX31,30.996277570724487,11,10.833298206329346,46,148.13931512832642,141,57.11722660064697,164,29.972213646187097
OX31,21.32594323158264,23,5.097228527069092,25,169.46525835990906,164,62.214455127716064,189,34.967582587218274
OX31,27.870091676712036,9,15.951078176498413,78,197.3353500366211,173,78.16553330421448,267,39.962951528249455
OX31,27.739640951156616,17,2.8805291652679443,19,225.0749909877777,190,81.04606246948242,286,44.95832046928064
OX31,28.86721110343933,17,0.3464043140411377,4,253.94220209121704,207,81.39246678352356,290,49.953689410311824
OX31,26.73744821548462,23,0.0,0,280.67965030670166,230,81.39246678352356,290,54.949058351343005
OX31,29.528501987457275,16,0.5087695121765137,2,310.20815229415894,246,81.90123629570007,292,59.94442729237419
OX31,23.411476850509644,23,0.2513284683227539,1,333.6196291446686,269,82.15256476402283,293,64.93979623340536
OX31,28.362253427505493,18,13.524808645248413,24,361.9818825721741,287,95.67737340927124,317,69.93516517443655
OX31,30.628124952316284,18,1.0105080604553223,4,392.61000752449036,305,96.68788146972656,321,74.93053411546774
OX31,28.933056354522705,24,0.0,0,421.54306387901306,329,96.68788146972656,321,79.92590305649891
OX31,25.789122104644775,25,0.0,0,447.33218598365784,354,96.68788146972656,321,84.9212719975301
OX31,21.649182319641113,29,0.0,0,468.98136830329895,383,96.68788146972656,321,89.91664093856129
OX31,24.65452265739441,13,0.0,0,493.63589096069336,396,96.68788146972656,321,94.91200987959246
OX31,25.74971628189087,26,0.0,0,519.3856072425842,422,96.68788146972656,321,99.90737882062365
OX32,37.03921866416931,46,17.92490530014038,41,37.03921866416931,46,17.92490530014038,41,4.997786957804662
OX32,45.00196075439453,40,23.079697370529175,63,82.04117941856384,86,41.004602670669556,104,9.995573915609324
OX32,44.142574310302734,38,25.569096565246582,46,126.18375372886658,124,66.57369923591614,150,14.993360873413986
OX32,39.0966317653656,40,11.600666522979736,19,165.28038549423218,164,78.17436575889587,169,19.991147831218647
OX32,48.91706395149231,37,8.862215757369995,24,214.1974494457245,201,87.03658151626587,193,24.98893478902331
OX32,43.44900321960449,47,12.106225728988647,42,257.646452665329,248,99.14280724525452,235,29.98672174682797
OX32,36.67264437675476,61,0.318162202835083,3,294.31909704208374,309,99.4609694480896,238,34.98450870463263
OX32,45.683552265167236,51,0.6912987232208252,5,340.002649307251,360,100.15226817131042,243,39.982295662437295
OX32,37.88712167739868,57,4.533357381820679,17,377.88977098464966,417,104.6856255531311,260,44.98008262024196
OX32,46.58617854118347,46,10.115158796310425,41,424.47594952583313,463,114.80078434944153,301,49.97786957804662
OX32,35.822375535964966,49,3.051331043243408,19,460.2983250617981,512,117.85211539268494,320,54.97565653585128
OX32,39.38019394874573,66,0.15854573249816895,2,499.6785190105438,578,118.0106611251831,322,59.97344349365594
OX32,35.964370250701904,49,0.4757356643676758,4,535.6428892612457,627,118.48639678955078,326,64.9712304514606
OX32,39.431153297424316,63,0.9494712352752686,6,575.07404255867,690,119.43586802482605,332,69.96901740926526
OX32,36.36232852935791,72,11.907791376113892,41,611.436371088028,762,131.34365940093994,373,74.96680436706993
OX32,37.75810885429382,63,6.737840175628662,28,649.1944799423218,825,138.0814995765686,401,79.96459132487459
OX32,45.67543172836304,52,4.42400598526001,7,694.8699116706848,877,142.5055055618286,408,84.96237828267925
OX32,35.99263381958008,64,0.3139967918395996,2,730.8625454902649,941,142.8195023536682,410,89.96016524048392
OX32,44.669002532958984,55,2.7737503051757812,8,775.5315480232239,996,145.593252658844,418,94.95795219828858
OX32,43.02078104019165,62,5.76815390586853,17,818.5523290634155,1058,151.36140656471252,435,99.95573915609324
OX33,26.731515884399414,37,1.7097597122192383,6,26.731515884399414,37,1.7097597122192383,6,4.999367968651245
OX33,21.186734914779663,33,5.137356519699097,8,47.91825079917908,70,6.847116231918335,14,9.99873593730249
OX33,29.971602201461792,8,9.698265790939331,12,77.88985300064087,78,16.545382022857666,26,14.998103905953736
OX33,20.037328958511353,9,15.663549423217773,32,97.92718195915222,87,32.20893144607544,58,19.99747187460498
OX33,28.710164785385132,19,3.3575897216796875,7,126.63734674453735,106,35.56652116775513,65,24.996839843256225
OX33,30.290725231170654,17,0.0,0,156.928071975708,123,35.56652116775513,65,29.99620781190747
OX33,27.750269889831543,22,0.5345826148986816,3,184.67834186553955,145,36.10110378265381,68,34.99557578055871
OX33,23.5325665473938,18,0.0,0,208.21090841293335,163,36.10110378265381,68,39.99494374920996
OX33,21.347933053970337,9,0.0,0,229.5588414669037,172,36.10110378265381,68,44.99431171786121
OX33,28.058175563812256,17,0.5994582176208496,4,257.61701703071594,189,36.70056200027466,72,49.99367968651245
OX33,21.045741319656372,21,0.0,0,278.6627583503723,210,36.70056200027466,72,54.99304765516369
OX33,28.733957052230835,32,0.0,0,307.39671540260315,242,36.70056200027466,72,59.99241562381494
OX33,27.497578144073486,21,0.0,0,334.89429354667664,263,36.70056200027466,72,64.99178359246619
OX33,25.170892477035522,13,0.5338513851165771,3,360.06518602371216,276,37.234413385391235,75,69.99115156111742
OX33,28.340237855911255,16,5.802684545516968,33,388.4054238796234,292,43.0370979309082,108,74.99051952976868
OX33,17.8677077293396,10,2.6389591693878174,12,406.273131608963,302,45.67605710029602,120,79.98988749841992
OX33,19.511279582977295,20,6.247508525848389,34,425.7844111919403,322,51.92356562614441,154,84.98925546707116
OX33,18.41781973838806,12,7.909555435180664,39,444.20223093032837,334,59.83312106132507,193,89.98862343572242
OX33,8.694588899612427,9,10.180050134658813,62,452.8968198299408,343,70.01317119598389,255,94.98799140437366
OX33,26.969926595687866,21,1.9234843254089355,12,479.86674642562866,364,71.93665552139282,267,99.9873593730249
OX34,34.46507120132446,39,11.30896782875061,30,34.46507120132446,39,11.30896782875061,30,4.9987843423292
OX34,6.241014242172241,18,7.877669334411621,17,40.706085443496704,57,19.18663716316223,47,9.9975686846584
OX34,14.690895080566406,26,1.1419873237609863,6,55.39698052406311,83,20.328624486923218,53,14.996353026987599
OX34,39.09892201423645,20,1.594421625137329,6,94.49590253829956,103,21.923046112060547,59,19.9951373693168
OX34,38.0896098613739,18,5.488468885421753,13,132.58551239967346,121,27.4115149974823,72,24.993921711646
OX34,32.810887813568115,26,7.404810190200806,18,165.39640021324158,147,34.816325187683105,90,29.992706053975198
OX34,35.57880210876465,28,10.98250126838684,26,200.97520232200623,175,45.798826456069946,116,34.9914903963044
OX34,32.62178707122803,36,0.7832925319671631,2,233.59698939323425,211,46.58211898803711,118,39.9902747386336
OX34,32.105292558670044,33,0.0,0,265.7022819519043,244,46.58211898803711,118,44.989059080962804
OX34,30.852213859558105,30,0.0,0,296.5544958114624,274,46.58211898803711,118,49.987843423292
OX34,29.20585799217224,32,8.057467699050903,25,325.76035380363464,306,54.63958668708801,143,54.9866277656212
OX34,33.296085834503174,34,7.875447511672974,29,359.0564396381378,340,62.515034198760986,172,59.985412107950395
OX34,36.447181701660156,28,2.8603618144989014,8,395.503621339798,368,65.37539601325989,180,64.9841964502796
OX34,35.717488288879395,22,0.0,0,431.22110962867737,390,65.37539601325989,180,69.9829807926088
OX34,30.5217068195343,30,9.330947160720825,48,461.74281644821167,420,74.70634317398071,228,74.981765134938
OX34,21.086455583572388,34,2.768177032470703,20,482.82927203178406,454,77.47452020645142,248,79.9805494772672
OX34,32.9571487903595,24,13.885749816894531,37,515.7864208221436,478,91.36027002334595,285,84.9793338195964
OX34,34.059897899627686,37,12.579545974731445,33,549.8463187217712,515,103.93981599807739,318,89.97811816192561
OX34,33.83098292350769,33,7.62329626083374,22,583.6773016452789,548,111.56311225891113,340,94.9769025042548
OX34,35.17937183380127,27,11.210721254348755,54,618.8566734790802,575,122.77383351325989,394,99.975686846584
O20,1.106404606033774,68,0.6859965085983276,20,75.23551321029663,68,13.719930171966553,20,14.323258869908015,-1
